Date,Title,Tickers,Sentiment,Global Sentiment,Pct_Change
2011-03-30, Rubber Futures Rally 1.2 Percent After Floods Damage Harvests in Thailand,"[""['^N225']""]",{'^N225': 1},1,{'^N225': 0.026398968914004284}
2011-03-30, Bank of Ireland Plc Slides 11 Percent Amid Speculation of Government Takeover,"[""['BIRG.IR']""]",{'BIRG.IR': -1},-1,{'BIRG.IR': -0.10931181630552445}
2011-03-30," MSCI Emerging Markets Index Surges 1.6 Percent, Erasing This Year's Loss","[""['EEM']""]",{'EEM': 1},1,{'EEM': 0.012804116492548534}
2011-03-30, Australian Dollar Strengthens to Record High on Prospects of Increased Global Demand for Commodities.,"[""['EWA']""]",{'EWA': 1},1,{'EWA': 0.014526362716768881}
2011-03-31,"Irish, Portugal Bonds, Stocks Fall on Debt Concern; Oil Rallies","[""['EIRL', 'PGAL']""]",{'EIRL': 0},0,{'EIRL': -0.004226994651889027}
2011-03-31,Irish Regulators Instruct Four Banks to Raise Additional Capital,"[""['EIRL']""]",{'EIRL': 0},0,{'EIRL': -0.004226994651889027}
2011-03-31,Stoxx 600 Banks Index Loses 2.3 Percent as European Banks Suffer,"[""['^STOXX']""]",{'^STOXX': -1},-1,{'^STOXX': -0.00951353082971218}
2011-03-31,S&P 500 Trims First-Quarter Rally to 5.4 Percent,"[""['^GSPC']""]",{'^GSPC': 0},0,{'^GSPC': -0.0018295015230987977}
2011-03-31,Berkshire Hathaway Inc. Class B Shares Fall 2.1 Percent After Sokol's Resignation,"[""['BRK-B']""]",{'BRK-B': -1},-1,{'BRK-B': -0.021413548451431952}
2011-03-31," U.S. Initial Jobless Claims Fall by 6,000 in the Week Ended March 26","[""['SPY']""]",{'SPY': 0},0,{'SPY': -0.001355921102608737}
2011-03-31, Euro Appreciates After Euro-Region Inflation Accelerates in March,"[""['ACWI']""]",{'ACWI': 0},0,{'ACWI': -0.00123948631484061}
2011-03-31, Oil Extends Quarterly Advance to 17 Percent Amid Libyan Conflict,"[""['CL=F']""]",{'CL=F': 1},1,{'CL=F': 0.02349673594047852}
2011-03-31," MSCI Emerging Markets Index Increases 0.9 Percent, Capping a Third Straight Quarterly Advance","[""['EEM']""]",{'EEM': 1},1,{'EEM': 0.008704821666988272}
2011-03-31, Goldman Sachs Predicts 14 Percent Rally for Emerging-Market Stocks.,"[""['GS']""]",{'GS': 0},0,{'GS': -0.0029545710157222738}
2011-04-01,Stocks Rally Following Strong U.S. Jobs Growth,"[""['^GSPC']""]",{'^GSPC': 1},1,{'^GSPC': 0.004962987972138233}
2011-04-01,Oil Reaches Highest Price Since 2008,"[""['CL=F']""]",{'CL=F': 1},1,{'CL=F': 0.01143179541555761}
2011-04-01,S&P 500 Index Increases 0.5 Percent,"[""['^GSPC']""]",{'^GSPC': 1},1,{'^GSPC': 0.004962987972138233}
2011-04-01,"U.S. Payrolls Grow by 216,000 Workers in March","[""['^GSPC']""]",{'^GSPC': 1},1,{'^GSPC': 0.004962987972138233}
2011-04-01,Manufacturing Industries Show Significant Growth,"[""['XLI']""]",{'XLI': 1},1,{'XLI': 0.008228977314648889}
2011-04-01,Ireland Refuses to Force Losses on Senior Bondholders Despite Financial Strain,"[""['EIRL']""]",{'EIRL': 1},1,{'EIRL': 0.028302107905481932}
2011-04-01,U.S. Unemployment Rate Declines to Two-Year Low,"[""['SPY']""]",{'SPY': 1},1,{'SPY': 0.004223452953384221}
2011-04-01, Oil in New York Rises 1.1 Percent,"[""['CL=F']""]",{'CL=F': 1},1,{'CL=F': 0.01143179541555761}
2011-04-01, Corn Prices Surge Following Lower Supply Reports,"[""['CORN']""]",{'CORN': 0},0,{'CORN': 0.002485889499470373}
2011-04-01, Federal Reserve Bank of New York President Comments on Tenuous U.S. Economic Recovery,"[""['SPY']""]",{'SPY': 1},1,{'SPY': 0.004223452953384221}
2011-04-01, MSCI Emerging Markets Index Reaches Highest Level Since 2008,"[""['EEM']""]",{'EEM': 1},1,{'EEM': 0.016026491674010712}
2011-04-01, Yen Falls 1.1 Percent Against the Dollar,"[""['^N225', 'USDJPY=X']""]","{'^N225': 0, 'USDJPY=X': 1}",1,"{'^N225': -0.004788260787476739, 'USDJPY=X': 0.002525545166794707}"
2011-04-01, Ivory Coast's Defaulted Dollar Bonds Climb 4.7 Percent Amid Political Unrest.,"[""['AFK']""]",{'AFK': 1},1,{'AFK': 0.005685170680943541}
2011-04-04,U.S. Stocks Maintain Record Levels as Treasuries Rise on Payrolls Data,"[""['^GSPC']""]",{'^GSPC': 0},0,{'^GSPC': 0.0003452097520288966}
2011-04-04,Payrolls Data Supports Speculation of Economy Withstanding Overseas Slowdown,"[""['SPY']""]",{'SPY': 0},0,{'SPY': 0.0008262266235010696}
2011-04-04,"Employment Gains Exceed 200,000 for Ninth Consecutive Month in October","[""['ACWI']""]",{'ACWI': 0},0,{'ACWI': 0.0028728859113877903}
2011-04-04,"Jobless Rate Falls to Six-Year Low, Boosting Share of Population Working","[""['ACWI']""]",{'ACWI': 0},0,{'ACWI': 0.0028728859113877903}
2011-04-04,U.S. Policy Makers End Third Round of Bond Purchases Under Quantitative-Easing Stimulus Strategy,"[""['SPY']""]",{'SPY': 0},0,{'SPY': 0.0008262266235010696}
2011-04-04,S&P 500 and Dow Jones Industrial Average Extend All-Time Highs,"[""['SPY', 'DIA']""]","{'SPY': 0, 'DIA': 0}",0,"{'SPY': 0.0008262266235010696, 'DIA': 0.0024300327962369916}"
2011-04-04,S&P 500 Rebounds 9.1 Percent from Six-Month Low as Companies Beat Analysts' Earnings Estimates,"[""['^GSPC']""]",{'^GSPC': 0},0,{'^GSPC': 0.0003452097520288966}
2011-04-04,Health-Care Companies Decline as U.S. Supreme Court Agrees to Consider Challenge to Obamacare Subsidies,"[""['SPY']""]",{'SPY': 0},0,{'SPY': 0.0008262266235010696}
2011-04-04,MSCI Emerging Markets Index Extends Five-Day Slump to 2.7 Percent,"[""['EEM']""]",{'EEM': 1},1,{'EEM': 0.008493292638576122}
2011-04-04, Ruble Trims Worst Week Since 2009 Amid Russian Central Bank's Support,"[""['ERUS']""]",{'ERUS': 1},1,{'ERUS': 0.00988524703801974}
2011-04-04," West Texas Intermediate and Brent Crude Oil Prices Rise, Trimming Weekly Decline","[""['CL=F', 'BZ=F']""]","{'CL=F': 0, 'BZ=F': 1}",1,"{'CL=F': 0.004910123840182301, 'BZ=F': 0.01988206125549108}"
2011-04-04," Gold Advances 2.4 Percent to $1,169.80 an Ounce.","[""['GLD']""]",{'GLD': 1},1,{'GLD': 0.004597696865513701}
2011-04-05,"S&P 500 Erases Gain, Bonds Drop on Fed Concerns","[""['^GSPC', '^TYX']""]","{'^GSPC': 0, '^TYX': 1}",1,"{'^GSPC': -0.0001800552456384663, '^TYX': 0.004677146181500502}"
2011-04-05,Oil Prices Fall from 30-Month High,"[""['CL=F']""]",{'CL=F': 0},0,{'CL=F': -0.0011985330630538416}
2011-04-05,Gold Climbs to Record High,"[""['GLD']""]",{'GLD': 1},1,{'GLD': 0.015803824168639347}
2011-04-05,Texas Instruments Makes Takeover Bid for National Semiconductor Corp,"[""['TXN', 'NSM']""]",{'TXN': 1},1,{'TXN': 0.017003831636387856}
2011-04-05,Boeing Faces Potential Issues with 737 Jets,"[""['BA']""]",{'BA': -1},-1,{'BA': -0.009736080408110137}
2011-04-05,Fed Officials Debate Removal of Record Stimulus,"[""['SPY']""]",{'SPY': 0},0,{'SPY': -0.0001500417218208705}
2011-04-05,Apple's Weighting in Nasdaq-100 to be Reduced,"[""['AAPL', 'NDX']""]",{'AAPL': 0},0,{'AAPL': -0.006740923862619264}
2011-04-05, Poland's Central Bank Raises Key Rate for Second Time This Year,"[""['EPOL']""]",{'EPOL': 0},0,{'EPOL': 0.004365569220585952}
2011-04-05, Australia's Central Bank Keeps Interest Rates Unchanged,"[""['EWA']""]",{'EWA': 0},0,{'EWA': -0.001115042352606177}
2011-04-05, UK Service-Industry Growth Accelerates in March,"[""['EWU']""]",{'EWU': 1},1,{'EWU': 0.007111489823445005}
2011-04-05, New Zealand's Finance Minister Expresses Confidence in Business Sector,"[""['ENZL']""]",{'ENZL': 0},0,{'ENZL': 0.0029849650103073166}
2011-04-05, Concerns Over Potential Bailout Increase Portugal Bond Drop.,"[""['EWU']""]",{'EWU': 1},1,{'EWU': 0.007111489823445005}
2011-04-06,Euro Reaches 14-Month High on Rate Bets,"[""['FXE']""]",{'FXE': 1},1,{'FXE': 0.007552804872652086}
2011-04-06,Stocks and Commodities Up Amid Euro Rally,"[""['^GSPC', '^CMC200']""]",{'^GSPC': 0},0,{'^GSPC': 0.002183677516658822}
2011-04-06,Gold Climbs to Record High for Second Day,"[""['GLD']""]",{'GLD': 0},0,{'GLD': 0.002323138500281763}
2011-04-06,S&P/GSCI Index of Commodities at Highest Level Since 2008,"[""['SPY']""]",{'SPY': 1},1,{'SPY': 0.0031523993717048615}
2011-04-06,ECB Expected to Raise Borrowing Costs for First Time in Three Years,"[""['^GDAXI']""]",{'^GDAXI': 1},1,{'^GDAXI': 0.005546771409527196}
2011-04-06,U.S. Federal Reserve Unlikely to Tighten Monetary Policy by Year-End,"[""['SPY']""]",{'SPY': 1},1,{'SPY': 0.0031523993717048615}
2011-04-06,U.S. Treasury to Auction $66 Billion in Notes Amid Government Shutdown Threat,"[""['^GSPC']""]",{'^GSPC': 0},0,{'^GSPC': 0.002183677516658822}
2011-04-06,S&P 500 Nears 32-Month High Amid Global Economic Confidence,"[""['SPY']""]",{'SPY': 1},1,{'SPY': 0.0031523993717048615}
2011-04-06, Cisco Systems Inc. Leads Dow Jones to Almost Three-Year High,"[""['CSCO', '^DJI']""]","{'CSCO': 1, '^DJI': 0}",1,"{'CSCO': 0.049361049731758255, '^DJI': 0.002650465821062209}"
2011-04-06, Corporate Bond Protection Costs Fall to Two-Week Low Ahead of Earnings Season,"[""['ACWI']""]",{'ACWI': 1},1,{'ACWI': 0.005111434392732317}
2011-04-06, European Stocks Rally as Commerzbank AG and Intesa Sanpaolo SpA Detail Capital Raise Plans,"[""['EZU', 'CRZBY']""]","{'EZU': 1, 'CRZBY': 1}",1,"{'EZU': 0.01348257253996965, 'CRZBY': 0.04182507960189241}"
2011-04-06, Silver Advances to 31-Year High Amid Inflation Expectations,"[""['SLV', 'ACWI']""]","{'SLV': 0, 'ACWI': 1}",1,"{'SLV': 0.007303045857655732, 'ACWI': 0.005111434392732317}"
2011-04-06, MSCI Emerging Markets Index Gains for Seventh Consecutive Day,"[""['EEM']""]",{'EEM': 1},1,{'EEM': 0.005425290857981269}
2011-04-06," China's Central Bank Nears End of Tightening Cycle, According to Goldman Sachs Report.","[""['MCHI']""]",{'MCHI': -1},-1,{'MCHI': 0.0050545381412077095}
2011-04-07,U.S. Stocks and Japan ETF Drop as Earthquake Shakes Tokyo,"[""['^GSPC', 'EWJ']""]","{'^GSPC': 0, 'EWJ': -1}",-1,"{'^GSPC': -0.0015200063176690204, 'EWJ': -0.008105708864006522}"
2011-04-07,Yen Strengthens Amidst Earthquake Aftermath,"[""['EWJ']""]",{'EWJ': -1},-1,{'EWJ': -0.008105708864006522}
2011-04-07,"Oil Tops $110 a Barrel, Commodity Indexes Reach Highest Levels Since 2008","[""['CL=F']""]",{'CL=F': 1},1,{'CL=F': 0.013507315960401556}
2011-04-07,Investor Concerns Rise Over Potential U.S. Government Shutdown,"[""['^GSPC']""]",{'^GSPC': 0},0,{'^GSPC': -0.0015200063176690204}
2011-04-07,Nikkei 225 Stock Average Futures Drop Following Earthquake,"[""['^N225']""]",{'^N225': 0},0,{'^N225': 0.0006844028592694062}
2011-04-07,Cisco System Inc.'s Debt Protection Cost Rises Amidst Need for Major Change,"[""['CSCO']""]",{'CSCO': -1},-1,{'CSCO': -0.00885423654249129}
2011-04-07,"U.S. House Approves Stopgap Spending Bill, Government Shutdown Still Looms","[""['^GSPC']""]",{'^GSPC': 0},0,{'^GSPC': -0.0015200063176690204}
2011-04-07,Retail Sales Improvement and Jobless Claims Drop Bolster U.S. Economic Optimism,"[""['^GSPC']""]",{'^GSPC': 0},0,{'^GSPC': -0.0015200063176690204}
2011-04-07,"European Central Bank Increases Benchmark Rate, Euro Slides","[""['^STOXX50E']""]",{'^STOXX50E': 0},0,{'^STOXX50E': -0.00262160240476228}
2011-04-07, Oil Rises to $110.30 a Barrel Amidst Unrest in North Africa and Middle East,"[""['CL=F']""]",{'CL=F': 1},1,{'CL=F': 0.013507315960401556}
2011-04-08,"Treasuries and Dollar Fall, Commodities Rally Amid Speculation of Federal Reserve's Interest Rate Decisions","[""['TLT', 'UUP', 'DBC']""]","{'TLT': -1, 'UUP': -1, 'DBC': 1}",-1,"{'TLT': -0.0053125004785888885, 'UUP': -0.00784498914023668, 'DBC': 0.023733236510178335}"
2011-04-08,"Gold and Tin Reach Record Highs, Oil Gains to a 30-Month High","[""['GLD', 'JJT', 'OIL']""]",{'GLD': 1},1,{'GLD': 0.008069673704311775}
2011-04-08,Dollar Index Slumps to Lowest Level Since December 2009,"[""['UUP']""]",{'UUP': -1},-1,{'UUP': -0.00784498914023668}
2011-04-08,U.S. Stocks Fall as Measures of Expectations for Consumer Prices Surge,"[""['SPY']""]",{'SPY': 0},0,{'SPY': -0.003450385737351236}
2011-04-08,Brent Oil Reaches Highest Level Since August 2008 Amid Libyan Output Skepticism,"[""['BNO']""]",{'BNO': 1},1,{'BNO': 0.035072586748682744}
2011-04-08,Dollar Weakens Against All 16 Major Counterparts Following European Central Bank Rate Increase,"[""['UUP']""]",{'UUP': -1},-1,{'UUP': -0.00784498914023668}
2011-04-08,U.S. Government Shutdown Looms as Lawmakers Fail to Agree on Federal Budget,"[""['SPY']""]",{'SPY': 0},0,{'SPY': -0.003450385737351236}
2011-04-08,U.S. Stocks Retreat as Higher Energy Prices Threaten Profits,"[""['SPY']""]",{'SPY': 0},0,{'SPY': -0.003450385737351236}
2011-04-08,Asian and European Stocks Climb as Concerns Over Japan's Earthquake Ease,"[""['MSCI', 'VGK']""]","{'MSCI': -1, 'VGK': 1}",0,"{'MSCI': -0.020844797534454673, 'VGK': 0.008622554421999107}"
2011-04-08, Euro Gains for Second Consecutive Week Against Dollar,"[""['FXE']""]",{'FXE': 1},1,{'FXE': 0.010738977671993721}
2011-04-08, Australian Dollar Reaches Strongest Level Since 1983,"[""['EWA']""]",{'EWA': 1},1,{'EWA': 0.010263852127281092}
2011-04-08, Emerging Markets Index Set for Highest Closing Level Since June 2008,"[""['EEM']""]",{'EEM': 0},0,{'EEM': 0.0010002967799236373}
2011-04-08, Developing-Nation Equity Funds Attract Most Investments Since Mid-October.,"[""['ACWI']""]",{'ACWI': 0},0,{'ACWI': 0.0016332405363153057}
2011-04-11,S&P 500 Index Falls as Energy Producers' Shares Decline,"[""['SPY', 'XLE']""]","{'SPY': 0, 'XLE': -1}",-1,"{'SPY': -0.003010570917168609, 'XLE': -0.01969401085308653}"
2011-04-11,Yield Gap Between 10-Year Notes and Treasury Inflation Protected Securities Widens,"[""['^TNX', '^IRX']""]","{'^TNX': 0, '^IRX': 0}",0,"{'^TNX': 0.0, '^IRX': 0.0}"
2011-04-11,IMF Cuts U.S. Growth Forecast for 2011 to 2.8 Percent,"[""['^GSPC']""]",{'^GSPC': 0},0,{'^GSPC': -0.0027933795260068894}
2011-04-11,IMF Reduces Japan's Growth Projection to 1.4 Percent,"[""['EWJ']""]",{'EWJ': -1},-1,{'EWJ': -0.007013898978377231}
2011-04-11,S&P 500 Declines for Third Consecutive Day,"[""['^GSPC']""]",{'^GSPC': 0},0,{'^GSPC': -0.0027933795260068894}
2011-04-11,Anadarko Petroleum and Occidental Petroleum Corp. Shares Slump as Oil Prices Fall,"[""['APC', 'OXY']""]",{'OXY': -1},-1,{'OXY': -0.03181619314481521}
2011-04-11,Alcoa Reports First-Quarter Profit Exceeding Analyst Estimates,"[""['AA']""]",{'AA': 0},0,{'AA': -0.008370179150470447}
2011-04-11," Global GDP Expected to Grow 4.4 Percent in 2011, According to IMF","[""['ACWI']""]",{'ACWI': 0},0,{'ACWI': -0.00448481903768827}
2011-04-11, Yen Rises Following 6.6-Magnitude Earthquake in Japan,"[""['EWJ']""]",{'EWJ': -1},-1,{'EWJ': -0.007013898978377231}
2011-04-11, U.S. Treasury Prepares to Sell $32 Billion of Three-Year Notes,"[""['^GSPC']""]",{'^GSPC': 0},0,{'^GSPC': -0.0027933795260068894}
2011-04-11, Euro Falls Against Dollar Following European Central Bank's Interest-Rate Increase,"[""['FXE', 'UUP']""]","{'FXE': 0, 'UUP': 0}",0,"{'FXE': -0.002013774027454618, 'UUP': 0.0013953941008757464}"
2011-04-11, Yen Gains Against Euro and Dollar Amidst Earthquake Aftershock,"[""['EWJ', 'FXE', 'UUP']""]","{'EWJ': -1, 'FXE': 0, 'UUP': 0}",0,"{'EWJ': -0.007013898978377231, 'FXE': -0.002013774027454618, 'UUP': 0.0013953941008757464}"
2011-04-11, Federal Reserve Officials Argue Against Removing Record Stimulus Due to High Unemployment.,"[""['SPY']""]",{'SPY': 0},0,{'SPY': -0.003010570917168609}
2011-04-12,Global Stocks and Commodities Fall Following Japan Earthquakes,"[""['ACWI']""]",{'ACWI': -1},-1,{'ACWI': -0.008806065035911748}
2011-04-12,Treasuries and Swiss Franc Rise Amidst Market Uncertainty,"[""['^TNX', 'CHF=X']""]","{'^TNX': -1, 'CHF=X': 0}",-1,"{'^TNX': -0.01960782480441492, 'CHF=X': -0.0025308362870032353}"
2011-04-12,"Alcoa Inc.'s Sales Fall Short of Estimates, Impacting U.S. Shares","[""['AA']""]",{'AA': -1},-1,{'AA': -0.06021386601094336}
2011-04-12,Japan's Nuclear Crisis Severity Level Raised to Highest,"[""['EWJ']""]",{'EWJ': 0},0,{'EWJ': 0.0020181909824827926}
2011-04-12,JPMorgan Chase & Co. and Bank of America Corp. Expected to Post Decreases in Q1 Revenue,"[""['JPM', 'BAC']""]","{'JPM': 0, 'BAC': 0}",0,"{'JPM': -0.004694927728910225, 'BAC': -0.001482620385214184}"
2011-04-12,"Exxon Mobil Corp. and Chevron Corp. Decline, Leading Energy Producers' Losses","[""['XOM', 'CVX']""]","{'XOM': -1, 'CVX': -1}",-1,"{'XOM': -0.02325047270345526, 'CVX': -0.033401562402968654}"
2011-04-12,U.S. Corporate Bonds Default Protection Costs Rise to Highest Level This Month,"[""['^GSPC']""]",{'^GSPC': -1},-1,{'^GSPC': -0.007776699229565143}
2011-04-12,German Investor Confidence Drops Following European Central Bank's Interest Rate Hike,"[""['EWG']""]",{'EWG': -1},-1,{'EWG': -0.007835761493011129}
2011-04-12, Yen and Swiss Franc Strengthen Following Japan Earthquakes,"[""['JPY=X', 'CHF=X', '^N225']""]","{'JPY=X': -1, 'CHF=X': 0, '^N225': -1}",-1,"{'JPY=X': -0.004821303594724102, 'CHF=X': -0.0025308362870032353, '^N225': -0.016918261508395482}"
2011-04-12, IMF and European Commission Consider $116 Billion Aid Program for Portugal,"[""['ACWI', 'EZU']""]","{'ACWI': -1, 'EZU': 0}",-1,"{'ACWI': -0.008806065035911748, 'EZU': -0.0075247820126911336}"
2011-04-12, Crude Oil Experiences Biggest Two-Day Drop Since May 2010,"[""['CL=F']""]",{'CL=F': -1},-1,{'CL=F': -0.03338790238428302}
2011-04-12, Wheat and Lead Lead Declines in S&P GSCI Index of Raw Materials,"[""['SPY']""]",{'SPY': -1},-1,{'SPY': -0.007474068028958891}
2011-04-12, Cocoa Prices Rise Amidst Ivory Coast Civil War Chaos.,"[""['EZA']""]",{'EZA': -1},-1,{'EZA': -0.016150757442353947}
2011-04-13,"Treasuries, Stocks, Dollar Gain as Obama Announces Deficit Cuts","[""['^TNX', '^GSPC', 'DX-Y.NYB']""]","{'^TNX': 0, '^GSPC': 0, 'DX-Y.NYB': 1}",0,"{'^TNX': -0.009714262826102105, '^GSPC': 0.00019023558280406583, 'DX-Y.NYB': 0.001736872217271257}"
2011-04-13,U.S. Treasuries Rise as Obama Outlines Plans for Government Spending Cuts and Tax Increases,"[""['^GSPC']""]",{'^GSPC': 0},0,{'^GSPC': 0.00019023558280406583}
2011-04-13,Dollar Reverses Losses Against Euro,"[""['UUP', 'FXE']""]","{'UUP': 0, 'FXE': 0}",0,"{'UUP': 0.0009310066353465096, 'FXE': -0.002150001723182693}"
2011-04-13,Technology Stocks Lead Gains in S&P 500,"[""['SPY']""]",{'SPY': 0},0,{'SPY': -7.621970151538981e-05}
2011-04-13,"U.S. Economy Expands at Moderate Pace, Led by Manufacturing","[""['SPY']""]",{'SPY': 0},0,{'SPY': -7.621970151538981e-05}
2011-04-13,U.S. Retail Sales Advance for Ninth Month in March,"[""['SPY']""]",{'SPY': 0},0,{'SPY': -7.621970151538981e-05}
2011-04-13,JPMorgan Chase Reports 67% Profit Growth,"[""['JPM']""]",{'JPM': 0},0,{'JPM': -0.008362005331940425}
2011-04-13,European Stocks Rebound as Factory Output Rises,"[""['VGK']""]",{'VGK': 1},1,{'VGK': 0.004525590833856397}
2011-04-13," Yen Depreciates Against Dollar, Snapping Four-Day Gain","[""['^N225', '^DJI']""]","{'^N225': 1, '^DJI': 0}",1,"{'^N225': 0.008991898073152926, '^DJI': 0.0006042408662718657}"
2011-04-13, New Zealand's Currency Strengthens as House Prices Increase,"[""['ENZL']""]",{'ENZL': 1},1,{'ENZL': 0.0068807690357310936}
2011-04-13, Sweden's Krona Climbs Against Euro as Government Raises Growth Forecast,"[""['EWD']""]",{'EWD': 1},1,{'EWD': 0.01068049911456459}
2011-04-13, Arabica Coffee Futures and Hogs Lead Gains in Commodities,"[""['JO', 'HE']""]",{'HE': 0},0,{'HE': -0.004088453595067043}
2011-04-13, MSCI Emerging Markets Index Rallies After Significant Drop.,"[""['EEM']""]",{'EEM': 1},1,{'EEM': 0.008243748197906742}
2011-04-14,Dollar Holds Strong Against Yen Following Fed Minutes,"[""['USDJPY=X', 'SPY']""]","{'USDJPY=X': 1, 'SPY': 0}",1,"{'USDJPY=X': 0.0021889791933813463, 'SPY': 0.0007609775914740879}"
2011-04-14,Gold Maintains Losses as S&P 500 Slips from Record,"[""['GLD', 'SPY']""]","{'GLD': 1, 'SPY': 0}",1,"{'GLD': 0.013460209614263308, 'SPY': 0.0007609775914740879}"
2011-04-14,South Korean Won Slides as Forward Contracts Drop,"[""['EWY']""]",{'EWY': 1},1,{'EWY': 0.011421458129975415}
2011-04-14,New Zealand Stocks Retreat Following S&P 500 Decline,"[""['ENZL']""]",{'ENZL': 1},1,{'ENZL': 0.007159150496786504}
2011-04-14,"Iron Ore Drops to Five-Year Low, Impacting Australian Stock Futures","[""['EWA']""]",{'EWA': 0},0,{'EWA': 0.0021978576438117514}
2011-04-14,Fed Minutes Indicate Concern Over Slow Price Growth,"[""['SPY']""]",{'SPY': 0},0,{'SPY': 0.0007609775914740879}
2011-04-14,S&P 500 and Dow Jones Industrial Average Drop from Record Highs,"[""['SPY', 'DIA']""]","{'SPY': 0, 'DIA': 0}",0,"{'SPY': 0.0007609775914740879, 'DIA': 0.0013872017162632755}"
2011-04-14,Fed Officials Highlight Improvement in U.S. Labor Market,"[""['SPY']""]",{'SPY': 0},0,{'SPY': 0.0007609775914740879}
2011-04-14,Inflation Stagnates Despite Strengthening Labor-Market Indicators,"[""['ACWI']""]",{'ACWI': 0},0,{'ACWI': 0.001235716125017161}
2011-04-14, Japanese Yen Weakens Amid Early Election and Delayed Sales Tax Increase,"[""['EWJ']""]",{'EWJ': 1},1,{'EWJ': 0.007020934872047135}
2011-04-14, Korean Currency Weakens Amid Yen's Slump,"[""['EWY']""]",{'EWY': 1},1,{'EWY': 0.011421458129975415}
2011-04-14, Treasury Note Yields Fluctuate in U.S. Market,"[""['^GSPC']""]",{'^GSPC': 0},0,{'^GSPC': 8.367659155239515e-05}
2011-04-14, Gold Drops to Lowest Intraday Level of the Week,"[""['GLD']""]",{'GLD': 1},1,{'GLD': 0.013460209614263308}
2011-04-14," Brent Crude Oil Extends Decline, OPEC to Discuss Production Levels","[""['BZ=F']""]",{'BZ=F': 0},0,{'BZ=F': -0.004231743609124705}
2011-04-14, West Texas Intermediate Oil Remains Steady After Previous Declines.,"[""['CL=F']""]",{'CL=F': 1},1,{'CL=F': 0.009336196380371975}
